lat,lng,median_home_value,median_household_income,occupied_housing_units,population,Zip,City,State,Median_Home_Value_Z,Top_Tier_Median_Home_Value,Bottom_Tier_Median_Home_Value
32.7,-96.68,73200.0,34480.0,21625.0,80324.0,75217,Dallas,TX,145900.0,0.0,139900.0
35.7,-87.0,132000.0,41665.0,21443.0,54469.0,38401,Columbia,TN,254900.0,425500.0,164500.0
34.3,-118.4,322400.0,59329.0,23543.0,91725.0,91342,Los Angeles,CA,519450.0,0.0,470000.0
34.09,-117.46,174000.0,42943.0,22772.0,95397.0,92335,Fontana,CA,350000.0,0.0,0.0
35.89,-86.32,155600.0,36934.0,20910.0,52070.0,37130,Murfreesboro,TN,254990.0,424900.0,159900.0
37.24,-121.84,502200.0,87180.0,21123.0,62228.0,95123,San Jose,CA,827880.0,0.0,795880.0
41.77,-87.56,180300.0,28573.0,21715.0,46650.0,60649,Chicago,IL,99950.0,0.0,71494.0
40.75,-73.88,265500.0,48683.0,23906.0,66636.0,11372,New York,NY,399000.0,779500.0,289000.0
40.02,-83.18,178200.0,76813.0,20059.0,54017.0,43026,Hilliard,OH,269900.0,352990.0,120900.0
40.4,-104.8,184900.0,58959.0,20456.0,52861.0,80634,Greeley,CO,327474.0,439900.0,246500.0
35.7,-77.4,101500.0,31265.0,21546.0,52914.0,27834,Greenville,NC,147500.0,0.0,0.0
35.98,-115.1,303900.0,75555.0,19491.0,47214.0,89052,Henderson,NV,474700.0,535000.0,0.0
32.84,-116.88,299000.0,49521.0,22649.0,65068.0,92021,El Cajon,CA,499000.0,0.0,400000.0
34.0,-81.3,201000.0,76124.0,18760.0,49566.0,29072,Lexington,SC,253920.0,279900.0,0.0
34.27,-118.79,442800.0,91686.0,23533.0,72508.0,93065,Simi Valley,CA,599999.5,889900.0,485000.0
36.8,-76.0,289400.0,64721.0,23044.0,60283.0,23454,Virginia Beach,VA,325000.0,499900.0,155950.0
38.64,-77.35,258000.0,90378.0,22186.0,73047.0,22193,Woodbridge,VA,331000.0,0.0,290000.0
32.83,-96.77,268000.0,52192.0,20176.0,36248.0,75206,Dallas,TX,449000.0,499900.0,0.0
41.0,-83.7,133400.0,47592.0,22590.0,54979.0,45840,Findlay,OH,189900.0,289900.0,87500.0
41.39,-81.79,132000.0,48212.0,22836.0,50639.0,44130,Parma Heights,OH,140000.0,0.0,80000.0
42.33,-83.37,94500.0,42810.0,21883.0,47618.0,48185,Westland,MI,149900.0,0.0,79900.0
33.16,-96.77,212800.0,102913.0,16064.0,47553.0,75035,Frisco,TX,474995.0,499990.0,0.0
38.91,-77.02,495300.0,78848.0,16500.0,38551.0,20001,Washington,DC,699900.0,799000.0,0.0
26.25,-80.21,114100.0,43756.0,21777.0,51019.0,33063,Margate,FL,196000.0,0.0,108555.0
35.5,-77.3,165800.0,44554.0,22704.0,55781.0,27858,Greenville,NC,197700.0,0.0,0.0
33.65,-117.92,548500.0,58167.0,21761.0,61510.0,92627,Costa Mesa,CA,847000.0,1199900.0,0.0
26.28,-80.12,117900.0,42407.0,20049.0,52969.0,33064,Pompano Beach,FL,249500.0,1187000.0,136500.0
26.13,-80.16,119300.0,30738.0,21875.0,63786.0,33311,Fort Lauderdale,FL,199900.0,0.0,150000.0
29.3,-81.2,169500.0,48544.0,21178.0,47552.0,32174,Ormond Beach,FL,285000.0,363000.0,0.0
41.9,-70.6,329300.0,76565.0,21269.0,56271.0,02360,Plymouth,MA,429000.0,721950.0,285000.0
34.02,-84.25,316800.0,99597.0,23340.0,64359.0,30022,Johns Creek,GA,499450.0,577000.0,0.0
37.06,-76.41,205000.0,55415.0,20952.0,49825.0,23666,Hampton,VA,199900.0,384900.0,139000.0
39.11,-77.25,525300.0,116347.0,22268.0,62446.0,20878,Gaithersburg,MD,589950.0,749900.0,0.0
35.9,-90.6,117500.0,34819.0,20827.0,53767.0,72401,Jonesboro,AR,154200.0,229900.0,50000.0
32.27,-111.0,78200.0,23769.0,24346.0,57521.0,85705,Tucson,AZ,165000.0,0.0,129900.0
35.0,-106.9,129800.0,42100.0,22483.0,76721.0,87121,Albuquerque,NM,159250.0,0.0,144900.0
38.89,-76.94,223100.0,34832.0,22076.0,54358.0,20019,Washington,DC,339999.0,0.0,268499.5
34.01,-118.26,269300.0,30171.0,22168.0,103892.0,90011,Los Angeles,CA,384500.0,0.0,378900.0
25.98,-80.34,220600.0,61464.0,21028.0,57663.0,33027,Miramar,FL,309900.0,475000.0,136750.0
40.6,-73.97,613000.0,41328.0,28421.0,78731.0,11223,New York,NY,775000.0,865000.0,0.0
27.25,-80.38,127200.0,51167.0,20387.0,61494.0,34953,Port Saint Lucie,FL,239900.0,321000.0,164700.0
40.3,-74.4,324300.0,67676.0,18891.0,45620.0,08831,Monroe,NJ,379900.0,699900.0,225000.0
46.85,-96.82,142500.0,41479.0,22693.0,47302.0,58103,Fargo,ND,189000.0,332100.0,138500.0
40.0,-82.0,103400.0,37061.0,23019.0,55643.0,43701,Zanesville,OH,139900.0,224450.0,0.0
34.13,-118.29,793200.0,47993.0,21929.0,45151.0,90027,Los Angeles,CA,1649500.0,1798800.0,0.0
34.05,-118.44,669100.0,73478.0,21228.0,42147.0,90025,Los Angeles,CA,988000.0,1150000.0,0.0
41.71,-81.2,159400.0,55681.0,21717.0,56491.0,44077,Painesville,OH,172250.0,304000.0,66000.0
40.77,-73.96,1000001.0,107907.0,24734.0,43631.0,10021,New York,NY,1699000.0,2157500.0,0.0
34.01,-117.7,331700.0,70768.0,21952.0,80358.0,91710,Chino,CA,525000.0,568400.0,0.0
39.05,-77.48,444000.0,122115.0,19046.0,54086.0,20147,Ashburn,VA,514900.0,672990.0,0.0
37.64,-122.06,305100.0,60448.0,21872.0,73026.0,94544,Hayward,CA,634500.0,0.0,592450.0
29.74,-95.64,124000.0,50294.0,20374.0,49900.0,77082,Houston,TX,235000.0,557500.0,140000.0
41.84,-87.62,288100.0,44258.0,21421.0,48433.0,60616,Chicago,IL,349900.0,425000.0,0.0
40.02,-75.09,92100.0,28726.0,22487.0,66691.0,19124,Philadelphia,PA,99900.0,0.0,95000.0
39.96,-83.14,117800.0,39894.0,20705.0,50737.0,43228,Columbus,OH,149900.0,0.0,100000.0
44.08,-92.51,167000.0,65157.0,20803.0,51917.0,55901,Rochester,MN,229900.0,339900.0,129900.0
44.0,-123.2,178600.0,38414.0,20945.0,50342.0,97402,Eugene,OR,257700.0,0.0,219500.0
26.15,-80.23,87500.0,34431.0,20354.0,56039.0,33313,Lauderhill,FL,86900.0,0.0,75000.0
34.14,-84.29,323900.0,95922.0,19166.0,53033.0,30004,Milton,GA,550500.0,665000.0,0.0
37.35,-121.98,619600.0,100504.0,20230.0,54327.0,95051,Santa Clara,CA,1299000.0,0.0,0.0
33.9,-84.7,161800.0,71164.0,19921.0,60347.0,30127,Powder Springs,GA,243388.0,424900.0,140000.0
33.4,-86.7,325200.0,83616.0,19942.0,49545.0,35242,Hoover,AL,465000.0,0.0,0.0
34.9,-81.0,121400.0,37152.0,20280.0,52365.0,29730,Rock Hill,SC,191150.0,358450.0,80850.0
32.82,-96.63,105800.0,45999.0,21997.0,58730.0,75150,Mesquite,TX,189000.0,0.0,174000.0
36.85,-76.1,239100.0,61522.0,22599.0,59321.0,23452,Virginia Beach,VA,270000.0,489500.0,155000.0
33.74,-118.27,440700.0,50210.0,22044.0,59662.0,90731,Los Angeles,CA,635000.0,0.0,0.0
30.61,-96.32,152000.0,19011.0,21049.0,56171.0,77840,College Station,TX,199900.0,379900.0,0.0
34.2,-118.54,332900.0,51266.0,22855.0,74363.0,91335,Los Angeles,CA,569450.0,0.0,425000.0
36.75,-119.68,185300.0,45760.0,21680.0,71820.0,93727,Fresno,CA,300000.0,353785.0,0.0
34.5,-93.1,137100.0,39713.0,19126.0,43436.0,71913,Hot Springs,AR,219900.0,349900.0,69900.0
39.62,-104.78,241500.0,80599.0,21240.0,62432.0,80015,Aurora,CO,411970.0,549000.0,289900.0
32.82,-79.86,349300.0,68721.0,19006.0,43649.0,29464,Mount Pleasant,SC,569700.0,696500.0,0.0
35.89,-78.92,200000.0,66254.0,20513.0,46660.0,27713,Durham,NC,263250.0,400000.0,156750.0
40.52,-105.02,269000.0,63754.0,20324.0,48419.0,80525,Fort Collins,CO,395000.0,520000.0,282500.0
39.95,-82.77,137900.0,54176.0,20806.0,51836.0,43068,Reynoldsburg,OH,168500.0,0.0,124900.0
35.8,-86.49,175800.0,63337.0,14749.0,38966.0,37128,Murfreesboro,TN,279900.0,384900.0,169900.0
30.35,-81.5,185100.0,61723.0,20047.0,52485.0,32225,Jacksonville,FL,261000.0,397000.0,132500.0
38.4,-121.9,252400.0,73583.0,21369.0,65096.0,95687,Vacaville,CA,422450.0,600950.0,319900.0
36.1,-80.1,165200.0,56602.0,20713.0,51136.0,27284,Kernersville,NC,239000.0,279000.0,0.0
38.55,-90.32,147400.0,52877.0,22022.0,49308.0,63123,Affton,MO,155000.0,316450.0,95000.0
38.2,-84.9,139100.0,46063.0,20979.0,49566.0,40601,Frankfort,KY,161200.0,255000.0,79900.0
33.49,-111.92,227300.0,49111.0,17860.0,34390.0,85251,Scottsdale,AZ,379000.0,514900.0,179950.0
41.9,-87.69,412000.0,68923.0,24124.0,52548.0,60622,Chicago,IL,526250.0,574373.5,0.0
37.0,-86.5,110700.0,35462.0,20122.0,55648.0,42101,Bowling Green,KY,178700.0,0.0,0.0
34.7,-118.5,216000.0,70577.0,20964.0,70918.0,93536,Lancaster,CA,360000.0,0.0,358990.0
26.22,-98.24,91200.0,31214.0,20235.0,61219.0,78501,McAllen,TX,188500.0,0.0,0.0
34.5,-118.1,137200.0,38316.0,20864.0,74929.0,93550,Palmdale,CA,279000.0,0.0,275000.0
37.56,-77.37,153300.0,36855.0,19259.0,47677.0,23223,Richmond,VA,184950.0,0.0,0.0
26.18,-80.23,95200.0,37668.0,19284.0,44420.0,33319,Lauderhill,FL,109000.0,428000.0,90000.0
39.34,-76.69,131200.0,34471.0,23269.0,60161.0,21215,Baltimore,MD,89950.0,0.0,0.0
40.67,-73.87,441100.0,35079.0,29211.0,94469.0,11208,New York,NY,565000.0,0.0,0.0
35.33,-97.48,119400.0,55697.0,20199.0,53666.0,73160,Moore,OK,179900.0,269900.0,90000.0
29.77,-95.41,308700.0,98725.0,16083.0,30853.0,77007,Houston,TX,449900.0,456000.0,0.0
38.0,-121.81,203300.0,53953.0,20740.0,62439.0,94509,Antioch,CA,400000.0,0.0,399975.0
47.68,-122.29,492700.0,84159.0,20456.0,46206.0,98115,Seattle,WA,777000.0,899000.0,0.0
29.75,-95.49,224900.0,54594.0,19756.0,39208.0,77057,Houston,TX,292250.0,669500.0,129900.0
28.51,-81.16,205600.0,62054.0,20057.0,57881.0,32828,Orlando,FL,300000.0,349900.0,0.0
36.04,-115.15,177400.0,59629.0,22849.0,56300.0,89123,Las Vegas,NV,325000.0,408499.5,200000.0
40.77,-74.03,307600.0,40903.0,22842.0,66515.0,07087,Union City,NJ,429000.0,699999.0,289000.0
41.81,-87.6,232900.0,39055.0,20305.0,40603.0,60615,Chicago,IL,235000.0,499925.0,116250.0
33.7,-84.7,149400.0,60035.0,21025.0,61912.0,30135,Douglasville,GA,214200.0,372417.0,144000.0
39.3,-83.0,114700.0,42526.0,21126.0,57842.0,45601,Chillicothe,OH,127500.0,210000.0,0.0
35.94,-78.8,152600.0,54767.0,15653.0,41937.0,27703,Durham,NC,295000.0,372500.0,143750.0
36.86,-76.03,435600.0,59017.0,19576.0,41544.0,23451,Virginia Beach,VA,478000.0,589350.0,159900.0
42.99,-78.73,180800.0,75189.0,22676.0,53555.0,14221,Amherst,NY,242000.0,297000.0,0.0
40.23,-75.29,301100.0,76263.0,21837.0,55138.0,19446,Lansdale,PA,322500.0,397375.0,0.0
45.67,-122.48,186400.0,58274.0,18027.0,52893.0,98682,Vancouver,WA,385700.0,549900.0,299923.5
32.72,-97.46,122400.0,41573.0,20809.0,46746.0,76116,Fort Worth,TX,271950.0,420000.0,156000.0
36.26,-115.17,139500.0,62811.0,19191.0,60589.0,89031,North Las Vegas,NV,274900.0,366240.0,212900.0
39.12,-76.51,308000.0,88880.0,21643.0,60576.0,21122,Pasadena,MD,325900.0,515990.0,0.0
35.5,-118.8,146000.0,54126.0,20215.0,64587.0,93306,Bakersfield,CA,229999.0,325000.0,0.0
18.34,-66.17,0.0,0.0,29037.0,79304.0,00956,Bayamon,AL,92000.0,0.0,0.0
40.66,-73.96,615700.0,42922.0,22501.0,56829.0,11225,New York,NY,705000.0,0.0,0.0
29.57,-98.62,159100.0,70689.0,18391.0,49951.0,78249,San Antonio,TX,251900.0,302990.0,0.0
26.21,-80.27,123100.0,43689.0,20686.0,44327.0,33321,Tamarac,FL,215000.0,0.0,139900.0
38.43,-121.44,239800.0,70616.0,20231.0,60435.0,95758,Elk Grove,CA,398999.0,0.0,0.0
35.9,-87.0,299700.0,73043.0,17765.0,48118.0,37064,Franklin,TN,590237.5,639900.0,0.0
41.95,-87.75,265000.0,46816.0,24770.0,71663.0,60641,Chicago,IL,333250.0,449900.0,0.0
32.86,-96.59,120900.0,55149.0,21137.0,58094.0,75043,Garland,TX,214945.0,368950.0,165000.0
42.08,-71.04,238500.0,44144.0,22044.0,61025.0,02301,Brockton,MA,289900.0,0.0,269900.0
43.22,-77.45,179100.0,69189.0,20116.0,50587.0,14580,Webster,NY,244950.0,298950.0,0.0
41.71,-87.76,201700.0,57381.0,22427.0,56855.0,60453,Oak Lawn,IL,197100.0,339900.0,114900.0
40.1,-74.94,265600.0,60657.0,21698.0,55493.0,19020,Bensalem,PA,279950.0,389000.0,0.0
41.98,-87.66,216100.0,38970.0,21169.0,42752.0,60660,Chicago,IL,245000.0,449450.0,125000.0
39.6,-75.6,190700.0,54233.0,21373.0,59250.0,19720,New Castle,DE,189900.0,460000.0,135000.0
35.95,-78.95,211000.0,45831.0,18489.0,45023.0,27707,Durham,NC,299000.0,487500.0,0.0
38.9,-94.9,185600.0,70241.0,19864.0,55805.0,66061,Olathe,KS,379900.0,415000.0,0.0
40.03,-75.12,97100.0,33966.0,22358.0,68104.0,19120,Philadelphia,PA,106500.0,0.0,100000.0
32.0,-81.2,162300.0,48750.0,19995.0,50954.0,31419,Savannah,GA,185000.0,299375.0,114500.0
32.98,-80.0,154400.0,58037.0,18805.0,53588.0,29445,Goose Creek,SC,209900.0,0.0,160000.0
36.2,-119.4,160000.0,44775.0,20648.0,69721.0,93274,Tulare,CA,245900.0,312050.0,142500.0
26.6,-80.17,223500.0,63891.0,20004.0,48808.0,33467,Greenacres,FL,327000.0,473495.0,119950.0
35.2,-118.8,109700.0,33711.0,21275.0,82658.0,93307,Bakersfield,CA,195000.0,0.0,136250.0
37.44,-121.84,513400.0,95437.0,19241.0,66943.0,95035,Milpitas,CA,995000.0,0.0,904000.0
29.82,-94.97,120000.0,53726.0,17327.0,49507.0,77521,Baytown,TX,209900.0,383500.0,139000.0
39.26,-76.5,155800.0,48267.0,21686.0,55786.0,21222,Dundalk,MD,149900.0,0.0,138250.0
33.4,-111.93,171500.0,50455.0,21121.0,48671.0,85282,Tempe,AZ,284000.0,397450.0,173400.0
38.86,-77.1,416900.0,76052.0,19775.0,47233.0,22204,Arlington,VA,427000.0,725000.0,257500.0
39.15,-77.29,288400.0,84560.0,21291.0,57367.0,20874,Germantown,MD,299900.0,0.0,239900.0
35.35,-119.06,158300.0,47593.0,21654.0,58409.0,93309,Bakersfield,CA,223950.0,338000.0,130000.0
36.3,-119.6,182500.0,52611.0,21067.0,65264.0,93230,Hanford,CA,269900.0,310700.0,0.0
36.2,-86.5,211500.0,72168.0,16943.0,46463.0,37122,Mount Juliet,TN,389900.0,440450.0,0.0
33.08,-96.61,186100.0,91632.0,20708.0,63140.0,75002,Allen,TX,359900.0,649950.0,0.0
33.65,-117.68,476200.0,84871.0,20094.0,59182.0,92630,Lake Forest,CA,732305.5,1067444.0,391950.0
37.67,-122.11,330800.0,56656.0,20609.0,61635.0,94541,Hayward,CA,630000.0,0.0,589000.0
39.6,-86.1,149000.0,63265.0,18350.0,48555.0,46143,Greenwood,IN,245995.0,290000.0,0.0
42.06,-87.93,294000.0,68710.0,20917.0,55219.0,60056,Mount Prospect,IL,304500.0,369950.0,127000.0
34.09,-80.93,143700.0,51040.0,20278.0,50141.0,29223,Columbia,SC,189000.0,317250.0,0.0
33.76,-118.2,274300.0,43404.0,19853.0,39347.0,90802,Long Beach,CA,449950.0,0.0,329500.0
47.74,-122.34,326400.0,51499.0,20180.0,44555.0,98133,Shoreline,WA,547250.0,754500.0,0.0
25.6,-80.33,224800.0,59768.0,20632.0,63226.0,33157,Village of Palmetto Bay,FL,382400.0,595000.0,139450.0
30.29,-81.51,141300.0,51371.0,18818.0,48789.0,32246,Jacksonville,FL,245000.0,388490.0,132000.0
34.76,-82.22,197000.0,75832.0,17050.0,46979.0,29681,Simpsonville,SC,294990.0,326900.0,0.0
37.51,-121.99,480700.0,85945.0,20759.0,61148.0,94538,Fremont,CA,964995.0,0.0,0.0
36.9,-121.7,366100.0,55208.0,22359.0,82474.0,95076,Watsonville,CA,649000.0,0.0,512500.0
32.58,-83.65,134900.0,58276.0,19372.0,50163.0,31088,Warner Robins,GA,174700.0,249900.0,77000.0
33.2,-111.6,189200.0,73367.0,14570.0,48870.0,85142,Queen Creek,AZ,318990.0,450000.0,199000.0
35.31,-80.9,123400.0,48491.0,17550.0,47208.0,28216,Charlotte,NC,199900.0,399900.0,129899.5
35.8,-81.3,152500.0,46330.0,20398.0,50026.0,28601,Hickory,NC,239250.0,319900.0,0.0
42.35,-87.87,125500.0,41006.0,22054.0,71714.0,60085,Waukegan,IL,134937.5,0.0,124950.0
40.67,-73.94,582300.0,34794.0,23142.0,63767.0,11213,New York,NY,565000.0,0.0,0.0
36.0,-86.5,154100.0,56967.0,17977.0,49322.0,37167,Smyrna,TN,288495.0,397400.0,167000.0
33.45,-84.19,147600.0,57913.0,17180.0,49380.0,30253,McDonough,GA,207900.0,420200.0,131745.0
28.61,-81.3,171300.0,40137.0,21327.0,46914.0,32792,Winter Park,FL,303450.0,410000.0,0.0
30.38,-97.71,146100.0,43537.0,17749.0,44072.0,78758,Austin,TX,289450.0,0.0,0.0
38.87,-76.97,268200.0,34685.0,20159.0,49864.0,20020,Washington,DC,349450.0,0.0,199200.0
32.48,-84.87,114000.0,40972.0,21022.0,55332.0,31907,Columbus,GA,88000.0,0.0,0.0
34.3,-89.5,183700.0,43929.0,15760.0,36699.0,38655,Oxford,MS,274900.0,420320.0,135000.0
32.37,-86.14,184100.0,62260.0,20853.0,50268.0,36117,Montgomery,AL,209900.0,252000.0,0.0
33.94,-117.95,416400.0,65804.0,21452.0,67619.0,90631,La Habra,CA,635000.0,1269495.0,464950.0
47.8,-117.5,210800.0,53820.0,19481.0,49193.0,99208,Spokane,WA,299853.5,414900.0,144900.0
42.76,-84.44,174100.0,39692.0,21492.0,51302.0,48823,East Lansing,MI,237200.0,320000.0,0.0
33.48,-82.1,150700.0,41666.0,18941.0,41585.0,30909,Augusta,GA,212900.0,240500.0,0.0
36.4,-86.5,172700.0,49632.0,16525.0,42758.0,37066,Gallatin,TN,336445.0,472350.0,0.0
38.56,-90.53,226000.0,82449.0,21684.0,56261.0,63021,Ballwin,MO,271450.0,369900.0,0.0
33.73,-118.01,593500.0,75599.0,19847.0,57245.0,92647,Huntington Beach,CA,737000.0,0.0,0.0
47.61,-122.3,407600.0,53570.0,15717.0,31454.0,98122,Seattle,WA,750000.0,915000.0,0.0
29.59,-82.4,200100.0,39608.0,20036.0,45842.0,32608,Gainesville,FL,259900.0,379000.0,0.0
36.03,-78.98,213100.0,46597.0,18836.0,46282.0,27705,Durham,NC,336200.0,425000.0,0.0
29.69,-95.65,117900.0,53879.0,20313.0,70837.0,77083,Houston,TX,191000.0,0.0,150000.0
35.22,-80.79,160100.0,35310.0,18312.0,43931.0,28205,Charlotte,NC,319900.0,449975.0,0.0
32.95,-80.2,181500.0,59449.0,17028.0,45057.0,29485,Summerville,SC,240000.0,442500.0,176500.0
40.2,-80.2,131400.0,50902.0,20573.0,49331.0,15301,Washington,PA,174950.0,284000.0,64400.0
27.9,-82.3,156100.0,52511.0,20591.0,52003.0,33511,Brandon,FL,242000.0,414990.0,0.0
33.57,-112.25,107100.0,45886.0,20520.0,56208.0,85345,Peoria,AZ,217500.0,0.0,185000.0
37.9,-121.7,349200.0,91343.0,17522.0,54605.0,94513,Brentwood,CA,624900.0,0.0,595000.0
32.74,-96.92,87800.0,36704.0,19992.0,73146.0,75211,Dallas,TX,215000.0,0.0,152000.0
41.27,-72.96,215000.0,52353.0,21112.0,55564.0,06516,West Haven,CT,189450.0,0.0,129000.0
39.8,-77.0,184000.0,59322.0,20074.0,50292.0,17331,Penn,PA,214900.0,299870.0,125000.0
30.4,-90.9,155600.0,57246.0,18298.0,50583.0,70726,Denham Springs,LA,204900.0,262450.0,0.0
32.6,-117.0,269800.0,57618.0,20202.0,79708.0,92154,San Diego,CA,465000.0,0.0,429450.0
32.74,-117.13,427200.0,47947.0,21089.0,44414.0,92104,San Diego,CA,699000.0,925000.0,396000.0
35.3,-106.7,168300.0,55544.0,19363.0,51404.0,87124,Rio Rancho,NM,215000.0,315000.0,135000.0
45.3,-122.5,275900.0,64023.0,19229.0,51359.0,97045,Oregon City,OR,466500.0,594975.0,299999.5
29.46,-98.67,143300.0,62482.0,17727.0,49435.0,78251,San Antonio,TX,199992.5,0.0,0.0
32.76,-117.07,365800.0,41866.0,21251.0,58560.0,92115,San Diego,CA,549900.0,0.0,0.0
33.4,-84.9,157700.0,47331.0,19292.0,53008.0,30263,Newnan,GA,254900.0,418524.0,0.0
38.45,-90.33,198000.0,65861.0,21112.0,52718.0,63129,Oakville,MO,227000.0,319000.0,0.0
28.67,-81.2,225000.0,68995.0,20179.0,56349.0,32765,Oviedo,FL,339250.0,399900.0,0.0
33.4,-111.79,114100.0,42768.0,20016.0,60885.0,85204,Mesa,AZ,230000.0,0.0,198000.0
36.5,-87.4,140700.0,44843.0,16695.0,44924.0,37040,Clarksville,TN,189900.0,238990.0,0.0
42.53,-70.97,333400.0,64430.0,21128.0,50944.0,01960,Peabody,MA,399900.0,0.0,0.0
39.28,-76.53,185000.0,55085.0,19865.0,49134.0,21224,Baltimore,MD,245000.0,441500.0,134900.0
33.62,-112.05,176900.0,45606.0,20596.0,46395.0,85022,Phoenix,AZ,278200.0,450000.0,184324.0
33.53,-112.18,74100.0,27267.0,19748.0,60161.0,85301,Glendale,AZ,179000.0,0.0,144950.0
36.17,-115.04,108200.0,44737.0,20374.0,70994.0,89110,Las Vegas,NV,225000.0,435500.0,172450.0
40.65,-73.93,426100.0,48400.0,26420.0,76174.0,11203,New York,NY,554500.0,0.0,0.0
39.05,-77.12,465000.0,97600.0,18558.0,40365.0,20852,North Bethesda,MD,446950.0,827450.0,228500.0
27.02,-82.35,164600.0,48768.0,15778.0,33001.0,34293,Venice,FL,279555.0,424595.0,179900.0
34.02,-84.5,198500.0,77661.0,19517.0,52936.0,30066,Marietta,GA,319850.0,443000.0,0.0
35.25,-80.69,127500.0,45983.0,19074.0,53629.0,28215,Charlotte,NC,218900.0,336950.0,121000.0
36.04,-95.88,175200.0,56199.0,18711.0,43414.0,74133,Tulsa,OK,202449.5,262000.0,0.0
33.67,-117.96,592100.0,84144.0,21235.0,55224.0,92646,Huntington Beach,CA,798000.0,1050000.0,439000.0
37.6,-122.0,474300.0,82083.0,20433.0,69516.0,94587,Union City,CA,859419.0,0.0,0.0
40.64,-74.02,615300.0,37580.0,29018.0,99598.0,11220,New York,NY,580000.0,0.0,0.0
35.81,-78.89,360600.0,120679.0,13698.0,39178.0,27519,Cary,NC,467017.5,515000.0,0.0
37.67,-120.94,195400.0,55049.0,20939.0,58311.0,95355,Modesto,CA,340750.0,415000.0,0.0
40.83,-73.95,369800.0,37655.0,20638.0,56438.0,10031,New York,NY,542500.0,0.0,0.0
42.3,-114.5,150800.0,43726.0,19589.0,52010.0,83301,Twin Falls,ID,234900.0,325999.0,130000.0
26.94,-80.13,263000.0,67798.0,19331.0,49396.0,33458,Jupiter,FL,415000.0,646495.0,188400.0
37.72,-121.91,562800.0,114812.0,14907.0,46016.0,94568,Dublin,CA,929000.0,1499000.0,0.0
39.16,-76.64,247900.0,60430.0,21066.0,53684.0,21061,Glen Burnie,MD,257000.0,0.0,0.0
29.98,-95.18,156600.0,86523.0,17768.0,53578.0,77346,Atascocita,TX,256705.5,347287.0,150000.0
48.1,-113.8,213000.0,44982.0,20113.0,49693.0,59901,Kalispell,MT,379000.0,529500.0,219900.0
46.2,-123.1,177900.0,42930.0,19985.0,49205.0,98632,Longview,WA,258250.0,399950.0,165000.0
44.07,-123.08,269200.0,31080.0,19068.0,40521.0,97401,Eugene,OR,360000.0,455000.0,0.0
36.06,-115.3,198400.0,64084.0,14502.0,39712.0,89148,Las Vegas,NV,353950.0,412990.0,0.0
36.0,-86.8,443300.0,114257.0,17567.0,49035.0,37027,Brentwood,TN,685000.0,752490.0,0.0
33.8,-78.9,183000.0,51414.0,12865.0,32180.0,29579,Forestbrook,SC,248475.0,399900.0,113200.0
35.03,-85.15,169500.0,54595.0,19332.0,46228.0,37421,Chattanooga,TN,239900.0,299000.0,0.0
41.88,-88.02,244900.0,70448.0,20450.0,51468.0,60148,Lombard,IL,259900.0,445000.0,129900.0
37.7,-85.9,155000.0,47822.0,19156.0,48194.0,42701,Elizabethtown,KY,202250.0,259000.0,79900.0
34.1,-117.39,162300.0,44550.0,20541.0,81516.0,92376,Rialto,CA,344999.5,0.0,285000.0
38.6,-121.27,213100.0,54915.0,20045.0,52973.0,95670,Rancho Cordova,CA,349999.0,0.0,284900.0
40.3,-83.1,172000.0,63130.0,18207.0,48107.0,43015,Delaware,OH,274650.0,385900.0,0.0
40.68,-73.95,623300.0,43996.0,23193.0,54316.0,11216,New York,NY,825000.0,889000.0,0.0
36.6,-76.3,331900.0,96091.0,19301.0,60473.0,23322,Chesapeake,VA,385650.0,420900.0,0.0
35.18,-80.64,149700.0,51527.0,18539.0,49635.0,28227,Mint Hill,NC,270000.0,365450.0,0.0
37.3,-122.07,1000001.0,127870.0,21122.0,60717.0,95014,Cupertino,CA,1999900.0,0.0,0.0
40.08,-82.98,122800.0,37518.0,19795.0,46347.0,43229,Columbus,OH,156900.0,0.0,119900.0
35.8,-81.7,115400.0,37295.0,21359.0,54996.0,28655,Morganton,NC,199900.0,0.0,0.0
40.2,-74.81,350000.0,91182.0,19798.0,51334.0,19067,Lower Makefield,PA,414900.0,506497.5,0.0
41.85,-87.68,230700.0,35336.0,25196.0,82739.0,60608,Chicago,IL,313000.0,414000.0,0.0
39.44,-84.38,133900.0,46006.0,19652.0,52822.0,45044,Middletown,OH,164900.0,349450.0,68950.0
31.89,-106.43,96600.0,41009.0,20158.0,59058.0,79924,El Paso,TX,112000.0,0.0,89900.0
35.7,-88.8,138500.0,52233.0,19568.0,49808.0,38305,Jackson,TN,204900.0,0.0,0.0
33.71,-117.76,697000.0,103385.0,13749.0,38486.0,92620,Irvine,CA,1085000.0,1220445.5,0.0
26.64,-80.24,264100.0,75632.0,18603.0,53718.0,33414,Wellington,FL,464500.0,629000.0,182000.0
35.13,-80.85,242500.0,54915.0,19287.0,42263.0,28210,Charlotte,NC,341417.5,420000.0,0.0
33.46,-111.99,109100.0,32109.0,19676.0,56145.0,85008,Phoenix,AZ,247400.0,429000.0,154902.5
32.74,-117.09,266700.0,37534.0,20540.0,69813.0,92105,San Diego,CA,399900.0,0.0,377000.0
39.4,-84.6,134800.0,51452.0,20702.0,52613.0,45013,Hamilton,OH,164900.0,297000.0,90000.0
