"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11"
"60628","Chicago","IL","Chicago-Naperville-Elgin","Cook County",118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42250,44000,48800,46500,45000,43500,44010,44400,49000,50000,50000,54900,59000,59000,54500,50000,49900,50000,54500,59000,55000,57525,54900,55000,55000,59000,56000,55000,55000,59949.5,64705,68000,69805,65000,65900,65000,65900,64900,64900,60000,63250,64970,69900,75000,73500,74450,70000,70000,75000,74900
"32244","Jacksonville","FL","Jacksonville","Duval County",119,85000,80500,80000,79900,79500,78000,79000,76500,75000,75000,74900,74900,69950,69000,65000,69850,68450,67500,64900,64000,59900,59995,59900,56650,59900,59900,59450,59000,61000,61975,59900,56750,58000,60000,55000,59550,62450,60500,59900,51000,54000,59950,58700,59000,55500,60000,58900,59900,62100,64895,59950,59450,59900,55000,59900,63000,60000,64900,59900,65000,65900,67200,64950,69850,69900,69900,68800,73200,73200,69900,74950,74900,73900,77650,79450,74900,80000,85750,82000,85000,81950,82950,82000,85000,90000,97500,99900,1e+05,108000,109900,104900,1e+05,104000,1e+05,1e+05,1e+05,1e+05,108450,110000,112900,112124,115000,115000,119900,120000,123250,124400
"90201","Bell","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385000,407500,419900,419950,415000,426000,410000,405000,402500,412500,419500,419000,399450,420000,415000,399950,415000,420000,443998,439960,441999
"30052","Loganville","GA","Atlanta-Sandy Springs-Roswell","Gwinnett County",121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93000,89900,90000,90000,89900,89900,94900,95000,92400,89900,92450,89900,1e+05,1e+05,1e+05,1e+05,102450,1e+05,1e+05,102775,108175,112000,112000,113500,115000,114168.5,119900,120500,119950,120000,118415.5,132198,129900,129900,139900,139900,139950,147400,149900,149900
"92101","San Diego","CA","San Diego-Carlsbad","San Diego County",122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299900,303500,309900,310000,309950,317450,320995,315000,319000,319700,324999.5,319450,325000,319500,315000,319000,315000,315000,324900,324900,296138,324950,320854,329000,325000,317213.5,320950,335000,349450,357000,362500,369000,369000,369900,369900,364750,359000,359900,360000,360000,384900,377450,377000,389000,399900,399000,399000,399450,399000,399000,394900,399945,410000,399900,399000,405000,399999,398950,399000,4e+05,399000,405000
"32822","Orlando","FL","Orlando-Kissimmee-Sanford","Orange County",123,41000,44900,45000,49450,48850,47945,49500,48700,47995,47900,45000,47500,49900,49000,49900,50000,49900,50000,49900,49900,49900,50000,50000,49900,49999,49900,49900,49900,52250,50749.5,50000,51499.5,52750,54900,52900,58000,55374.5,59700,60000,60000,57900,57900,57750,60000,62900,64900,65000,62900,62000,62000,64900,65000,65000,64900,65000,65000,64900,64000,63750,65000,65900,65950,67000,65000,65000,65000,66900,67500,68539,69900,69900,72900,70000,69900,74100,75900,77000,76900,78200,78644,78000,78400,78400,78400,80000,81000,82200,85000,88000,84950,90500,88000,88475,89900,89950,93450,98000,105995,110000,102960.5,101850,103497.5,110000,115000,117995,115995,112450
"32218","Jacksonville","FL","Jacksonville","Duval County",124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96388,95000,99000,95571.5,99500,95778,99995,106572.5,109730,109900,119700,118557,120000,120000,120000,118950,123950,119470
"07093","West New York","NJ","New York-Newark-Jersey City","Hudson County",125,226500,228750,225000,225000,225000,225000,225000,230000,219000,215000,215000,219000,210000,210000,199999.5,2e+05,2e+05,199000,199000,199000,199000,195000,185000,185000,179900,179450,185000,185000,189000,195000,192950,194900,198500,189000,181450,176500,179000,172500,169950,175000,189000,179500,179000,179000,179000,179000,179000,179000,180000,190000,189900,190000,189000,189350,180000,184900,189000,179950,179395.5,186319,189000,189000,194900,189000,189000,199000,182450,180000,180000,185000,185000,179000,179000,175000,175000,169450,170000,171000,169000,165450,165000,172500,189000,189000,193500,196500,199900,215000,197000,199000,229000,218900,233202.5,239000,247000,246900,259000,249450,249000,262500,250000,259900,249900,249000,242499.5,249000,258298
"33186","The Crossings","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157000,155900,159900,160000,163750,159950,164900,164000,169900,169900,168500,165000,168000,172500,169950,170000,167200,169450,171500,170000,175000,178000,178000,179000,175000,175000,175000
"32256","Jacksonville","FL","Jacksonville","Duval County",127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71250,69450,65000,69900,72500,69500,69950,70000,74400,69900,74450,74900,70950,75450,73200,75000,69900,69000,76900,74900,83950,84900,79700,82500,75000,83000,90000,92500,92000,89900,86000,84450,85000,89800,94700,99000,99500,99900,99500,100495,99700,99950,1e+05,99945,1e+05,106500,109900,113995,115000,115990,117150,119700,125000,125000,122900,125000,124950,125700,129000,129000,130900,129995,129945,130000,129888
"78641","Leander","TX","Austin-Round Rock","Williamson County",128,138000,137550,139000,135000,135000,135000,134900,134638.5,134999.5,135000,135000,134993.5,132995,130000,129900,129000,128000,128000,128250,128745,127900,125000,125000,125450,126900,128990,129410,127000,126000,128900,129900,129000,126000,129945,129990,130950,134900,134900,131000,139400,139900,139500,139900,139990,142250,145000,147900,140000,140000,144700,152000,150000,153000,153750,155000,159900,159700,159950,159950,161000,165000,164900,164900,166990,169900,174000,177495,174900,173950,177000,170000,169000,169950,178000,178000,184900,180000,190000,195000,194995,196900,196950,194950,194950,205000,205000,209900,208905,210000,212565,215000,215950,215000,214945,215000,215000,218000,220000,219990,224181.5,227490,228176,228800,229900,228750,229999.5,229990
"90706","Bellflower","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",129,280000,274950,270000,274900,267270,270000,269000,265000,260000,250000,255000,257900,251500,249900,250000,250000,255000,258000,251500,250000,250000,249900,245000,235000,230000,229950,229950,229950,229900,225300,225000,239000,245000,245000,245000,249900,255000,255000,265000,265000,299000,299950,307500,307499.5,3e+05,3e+05,310000,307000,3e+05,3e+05,310000,325000,299900,304999.5,299950,314950,299950,304500,309500,322500,340500,340500,350000,350000,350000,369900,365000,359900,369900,380000,364950,369000,379900,379900,370000,381800,389950,405000,409000,399945,399900,399000,397500,409975,385000,410000,437000,440000,440000,445000,444900,439500,449450,435519,435000,452400,444950,464900,454900,464900,470000,480000,469950,474880,474900,478997,479950
"60626","Chicago","IL","Chicago-Naperville-Elgin","Cook County",130,103700,119000.5,119900,121400,122400,119900,119900,121400,115000,99900,101250,84900,79700,79000,79900,79900,84900,79950,79500,79000,77000,68000,68289,70000,69000,67500,68144.5,69000,67500,68900,67000,69000,65000,65000,70000,73500,70000,75000,69900,75000,75000,76900,75900,79900,82450,85000,85000,84950,84900,85000,89900,89900,89900,97900,94900,95000,95000,97500,96000,96250,88950,89900,89900,93750,93500,89900,88450,89900,94000,91750,98450,99950,1e+05,104900,106950,107000,109000,110500,118000,119000,117250,116000,111000,109450,114900,114900,115999,120950,125000,125000,125000,125000,125000,125000,129125,132200,134000,130900,129900,130190,138200,138900,139500,139000,139000,134900,136000
"30331","Atlanta","GA","Atlanta-Sandy Springs-Roswell","Fulton County",131,35000,39950,39999,40000,42450,40000,45000,45000,45000,44900,44900,39900,39900,39900,39900,39999.5,42900,45000,43000,44075,45000,49450,49900,49900,50000,49350,47500,50000,49000,45000,44900,45000,45000,45000,45000,45000,45000,45000,44950,45500,45000,49950,49905.5,50000,50000,54900,53700,50000,50000,45000,44000,45000,52000,49950,50500,49999,50000,49999.5,53000,53950,60000,65000,63450,64900,63000,62500,60000,60500,59900,57450,61000,62500,59450,55000,56000,61000,65000,68000,72000,69900,75000,74900,74900,72087,70000,69900,69000,75950,78900,80000,85000,85000,85000,96000,87450,81175,88450,89450,94900,94950,94900,99700,98900,109122,114900,115000,120000
"75217","Dallas","TX","Dallas-Fort Worth-Arlington","Dallas County",132,63884.5,66500,67000,64900,63900,64500,62000,60900,60000,62000,62000,58000,56250,57000,56750,54450,58245,58900,55000,54200,59500,59888,57950,52700,49700,49900,49900,49900,50000,50000,54200,55000,50750,50000,49900,49450,48000,52000,54900,58000,64900,63700,59925,59900,62100,60000,65037.5,59900,59000,59000,65000,70450,69950,71000,69450,67250,70106,69900,68000,74850,72200,70000,74750,75000,75000,72500,73950,77900,84950,88750,89000,89900,79925,79900,85000,90000,89999,89999,88950,89950,96000,94300,95000,1e+05,106200,109250,117000,119950,125000,120000,119250,120000,124900,120000,120000,125000,126250,127000,129900,135000,135000,130500,134000,130750,137900,134950,139900
"10701","Yonkers","NY","New York-Newark-Jersey City","Westchester County",133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115000,119000,112500,109000,109000,106000,116500,1e+05,103999,105000,108499.5,111750,122000,124500,112900,113900,114900,119500,113950,124500,125000,129999,129999,125950,134000,130000,130500,134999,130000,125000,125000,129000,135000,139450,139999,157450,169000,160000,161000,163500,158999,143450
"38401","Columbia","TN","Nashville-Davidson--Murfreesboro--Franklin","Maury County",134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131350,132000,139900,149900,142900,137900,132449.5,144900,148900,139900,146950,139900,144950,149900,155000,159900,165000,164950,164500
"33012","Hialeah","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",135,65000,60000,59900,57000,56000,50000,50000,56000,55000,50000,52500,54950,54900,51500,50000,56499.5,62900,66450,64475,63950,63000,60000,60000,59000,59000,62000,65000,60000,62700,65000,63300,62000,66330,58500,59500,60275,60000,60000,69900,72500,72000,69786,70000,74900,75000,75000,77250,79000,80000,85000,85250,87000,88400,93100,94900,95000,96500,98000,98000,95000,99000,99735,94900,98900,99900,108000,109900,109450,117000,120000,120000,120000,123700,120800,125000,120000,115000,115500,129947.5,129995,130950,125000,129900,130000,125000,129900,135000,139000,140000,139450,140000,139900,139900,144900,144900,143950,143000,145000,149000,149450,155000,152000,152000,150000,155000,156500,160000
"91342","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317250,320000,330000,344900,320000,318750,318500,325000,330000,345000,349950,345000,350000,349900,349900,339500,335000,342900,349900,349250,349450,354500,369900,370000,373400,365000,365000,369950,369700,379999,389000,390000,389000,382425,385000,398999,394151,395000,399500,399950,410000,4e+05,410000,424999,444950,450000,450000,450000,457900,462880,449974.5,449475,452500,469000,460000,469500,470000,470000,470000
"37130","Murfreesboro","TN","Nashville-Davidson--Murfreesboro--Franklin","Rutherford County",137,84900,89900,98000,98950,89900,89900,93950,90900,89950,89900,88950,87900,84900,79900,79900,75000,72900,74450,74300,74900,75000,79900,79900,85000,85000,85000,85000,83000,79900,79900,81000,82950,79999,82900,82750,78950,82200,89500,89900,87000,89900,89900,96400,89911,94450,92900,93700,92500,94900,94900,92888,94500,93500,94900,94900,94900,94900,92900,94900,94900,92900,92900,93900,104900,104900,104900,107000,115900,114000,115900,114950,119900,115900,115900,119900,115000,119500,119500,125000,124944,135000,136740,136740,134999.5,136000,137900,141190,144124,139000,140950,135000,135000,139900,141400,145000,148450,144900,148000,146000,147950,150000,150000,151400,167263.5,159900,159900,159900
"95123","San Jose","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County",138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,716491,649500,699980,732789,679000,709500,689000,697475,744000,773500,769000,779000,804235,848000,829380,864444,849999,828939.5,8e+05,8e+05,795880
"60649","Chicago","IL","Chicago-Naperville-Elgin","Cook County",139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57500,60000,58000,55000,59900,60000,59000,60000,59000,59900,59900,60000,59450,65000,59950,59900,59900,60000,59900,65000,64500,66500,69900,69900,73541,69900,69900,70900,70000,69100,71494
"11372","New York","NY","New York-Newark-Jersey City","Queens County",140,209000,209000,205000,199888,207000,208000,208000,208500,209000,205000,199000,212000,201000,203000,199999,199000,199000,189000,189000,189000,189000,188900,181000,185000,189000,189000,189000,195000,190990,189000,189000,185000,185000,185000,185000,185000,185000,179900,185000,185000,179900,179000,179999,181444,185000,184750,185000,185900,189000,188500,190000,195444,189000,189000,185000,185000,185000,189000,214000,197000,219000,219000,219000,199499.5,210000,234900,222500,220000,214500,219000,219000,210000,219500,224000,225000,226000,239000,222500,227000,220000,219000,239000,239000,229000,239000,248888,249000,249000,245000,225000,237000,245000,265000,259000,259000,292000,267000,259000,279000,280000,285000,295000,299000,299000,299000,295499.5,289000
"43026","Hilliard","OH","Columbus","Franklin County",141,,85950,90000,90450,87000,84900,85000,85000,84700,81900,75900,82650,83000,83575,83900,81950,79900,81900,80125,79900,79900,79900,79559.5,79150,79150,79150,79900,79900,79900,79900,79900,77900,72900,75950,72000,69900,69900,70900,72000,74900,74900,77500,79000,77800,79500,75950,74900,77750,78500,78500,87900,84500,84500,80190,89700,87900,80000,80000,80000,79450,87500,89900,89900,84900,84950,87900,87500,89999,90000,92500,94900,92900,91000,89950,90750,92000,94900,91700,91750,92900,91500,98499.5,97999.5,99750,1e+05,1e+05,1e+05,104900,104950,108000,109000,105000,105000,105000,109000,109900,109450,115000,109000,108450,110975,119900,119900,117900,119900,119900,120900
"80634","Greeley","CO","Greeley","Weld County",142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116450,119950,120900,121900,122200,119900,125000,124350,126000,130000,130000,130000,134900,137000,133500,130000,128000,137000,138500,149900,149900,149950,159900,160000,159000,152000,164539,157000,159000,154900,154950,168000,163950,159900,174925,180000,185000,185000,181000,193750,195000,189900,192467.5,198000,195000,197500,196000,199950,202500,199850,207000,224200,221500,214950,211500,216200,210000,229500,238527,237450,239900,245000,246500,245000,246500
"92021","El Cajon","CA","San Diego-Carlsbad","San Diego County",143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344950,336500,305000,302450,299000,337000,350000,375000,371450,375000,375000,380000,389000,382450,379000,392450,395000,399000,399000,399000,399900,409400,409000,409000,399900,419000,4e+05,412000,419000,425000,425900,412000,409999,4e+05
"93065","Simi Valley","CA","Oxnard-Thousand Oaks-Ventura","Ventura County",144,299450,3e+05,3e+05,305000,319900,319900,310500,315000,299997.5,299900,299000,299900,289900,280000,289900,289500,279000,275000,269475,265000,265000,274450,269900,269900,269000,259950,259900,259900,259950,256050,260000,267900,259000,264900,279000,279000,279721,280000,280000,284950,309853,279000,289900,299900,310000,310000,321950,350000,350000,300700,299900,317425,349999,364900,370200,364950,365000,356975,360000,359925,369000,365000,368944,379000,380000,389000,380000,399000,399000,399000,399999,399950,399950,399000,406000,399975,399000,392475,399000,399835.5,4e+05,405000,425000,436900,436900,425900,419475,422475,427450,436750,449500,422474.5,422474.5,422475,449949.5,445000,454017,469475,474900,476482.5,479900,479925,485000,475000,479900,475000,485000
"23454","Virginia Beach","VA","Virginia Beach-Norfolk-Newport News","Virginia Beach City",145,167000,165999.5,166000,158450,158950,159900,159900,160000,158000,155000,148900,149000,145000,144950,139900,140000,145000,145000,140000,140000,139000,138950,135900,129900,139900,139700,130000,125000,120000,119900,125000,119000,118900,115000,119500,119000,114500,121900,120900,119900,124900,125000,120000,124900,124900,124900,130000,134900,129900,115000,114900,118000,129450,129000,125000,124900,124900,125000,115000,124900,129900,132950,130000,125000,120000,125000,140000,140000,136995,144900,138500,139050,139900,139000,135950,142500,139900,139000,141000,139450,139000,142000,143450,139450,140950,142500,144950,140000,146449.5,149900,149900,154700,150000,150000,150000,152500,148700,150000,155000,151250,150000,153100,159000,157500,149900,149900,155950
"22193","Woodbridge","VA","Washington-Arlington-Alexandria","Prince William County",146,154900,162450,185000,199000,199000,189000,189000,191000,182000,179900,180200,179000,180000,180000,179925,184900,189500,189500,185000,184900,184900,179950,184000,179900,179900,184900,185000,188000,195000,190000,190000,195000,195000,194000,194000,198000,199975,202950,219900,218500,218000,220000,225000,220000,219900,219999,222999,225000,225000,228400,240000,240000,240000,239900,239900,239900,234997.5,229000,229000,230000,234950,235000,230000,232950,239000,229950,230000,239950,240000,244900,244950,245000,239975,235000,239900,249925,254900,259450,258400,255000,250000,256500,259000,264900,264900,252500,250000,259945,259999,264900,259900,264450,264000,268500,269900,265000,265000,265000,265000,268000,271000,274974.5,275000,285000,289000,286800,290000
